sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
A man plays a keyboard.,A person is playing the keyboard.,4.0,66,0.8,0.7910284399986267,0.545374042405351,0.6469659980000678,0.9631592631340027,0.5154268838385676,0.5823937769134264,0.9631593823432922,0.8574668773640044,0.030082192569961846,0.9663796424865723,0.6960517270589632,0.1408464979246285,0.9768714308738708,0.784680321780876,0.605096842241577,0.9736433625221252,0.7784354465579746,0.21535804199678976,glove-twitter-25
A rabbit is playing with a toy rabbit.,A bunny is playing with a stuffed bunny.,4.25,67,0.8500000000000001,0.9284189939498901,0.8228633678460784,0.43299544584648253,0.9912171363830566,0.788932843142319,0.5013451772173683,0.9912171959877014,0.9323866422383529,0.05916309371033196,0.9813644886016846,0.7684891107545615,0.20597310446671613,0.9755905866622925,0.7684276372196744,0.5793185370579588,0.9744502902030945,0.7586448792634884,0.2756735042261458,glove-twitter-25
A plane rides on a road.,An airplane moves along a runway.,2.812000036239624,68,0.5624000072479248,0.8963326215744019,0.7466200613482552,0.4792337689057858,0.9668574333190918,0.5090911166522716,0.40073791666590647,0.966857373714447,0.8776882153688952,0.026684951925031775,0.980080246925354,0.7610551099600881,0.12196532589901694,0.9799639582633972,0.8041112564889368,0.5479586791912778,0.9803603291511536,0.8041869082070671,0.19869077604403984,glove-twitter-25
A man shoots a man.,A man with a pistol shoots another man.,4.25,69,0.8500000000000001,0.9999999403953552,1.0,0.7456894045099264,0.9782988429069519,0.6426241901782326,0.563963647984393,0.9782987236976624,0.8195427037848099,0.040173546315598746,0.9748172163963318,0.681033130034075,0.1641000201951126,0.9848594665527344,0.8351941876445539,0.5128151147359841,0.9784870743751526,0.766494306822779,0.234762119775085,glove-twitter-25
A man plays the guitar.,The man sang and played his guitar.,3.0,70,0.6000000000000001,0.9999999403953552,1.0,0.7456894045099264,0.9714386463165283,0.5848156969929891,0.616221684840546,0.9714385867118835,0.8314712825092172,0.03749481217002969,0.9824180603027344,0.7342737864872748,0.15471716399046692,0.9925947189331055,0.8823250861049157,0.5346786418183478,0.9895143508911133,0.8462658579023508,0.2101520634402283,glove-twitter-25
A guy is playing hackysack,A man is playing a key-board.,1.0,71,0.2,0.8295313715934753,0.6009970077814393,0.6427198950861892,0.9670087695121765,0.49535725481456927,0.8413581789754638,0.9670087695121765,0.8481605248323487,0.020214164830493226,0.9373970627784729,0.6095515498757381,0.10076287893313791,0.8819507956504822,0.5492668760736279,0.37849108005710014,0.8977899551391602,0.5959005234644124,0.12867271493690108,glove-twitter-25
One man is breaking cement on another man's chest.,A man breaks cinder blocks on another man.,3.75,72,0.75,0.9999999403953552,1.0,0.7456894045099264,0.9815948009490967,0.6194256781832733,0.4829202933848538,0.9815947413444519,0.7776795857298647,0.07230278786521316,0.9861612319946289,0.7329241985567845,0.2239037351955928,0.9761867523193359,0.7969362348908959,0.4795432829480561,0.9794628024101257,0.7855395003775845,0.252917806047052,glove-twitter-25
A man is talking with other women on the beach.,A man is walking down the street.,0.0,73,0.0,0.9999999403953552,1.0,0.7456894045099264,0.9828007221221924,0.6441460825708932,0.7803750380839616,0.9828006625175476,0.7456433300726433,0.09246177936847123,0.9839240908622742,0.6428958320652034,0.2630005015396164,0.9865109920501709,0.8309859259267323,0.4665221208895676,0.9860645532608032,0.8009283199678735,0.238632083340456,glove-twitter-25
The woman is dicing onions.,A woman is dancing in railway station.,0.4000000059604645,74,0.0800000011920929,1.000000238418579,1.0,0.6704884746562783,0.9064620137214661,0.32750790929145435,0.36739787873093593,0.9064620137214661,0.7816257112716088,0.02416856563242094,0.8370159268379211,0.3766826051416524,0.1187336156838552,0.772157609462738,0.21929918454166852,0.5708092970004228,0.7780937552452087,0.29757298857341075,0.20097591282568494,glove-twitter-25
A chef is preparing some food.,A chef prepared a meal.,4.0,75,0.8,1.0,1.0,0.4952705654368484,0.9675003290176392,0.5834753083306283,0.48117778110220605,0.9675002098083496,0.877752288770118,0.025338970539727865,0.9669961929321289,0.7191747390721095,0.12503037225382213,0.9724435806274414,0.76559323828623,0.55185233819839,0.9704426527023315,0.7660796248736556,0.21361252794785385,glove-twitter-25
The man talked to a girl over the internet camera.,A teenager talks to a girl over a webcam.,2.799999952316284,76,0.5599999904632569,0.551297664642334,0.41991208544846026,0.3979122570459006,0.9780409336090088,0.6001181781791497,0.6304696474626199,0.9780408143997192,0.816124195016098,0.09945965144683251,0.9759512543678284,0.6807098170224232,0.2859155836036263,0.9683459401130676,0.7427886490638551,0.5585003143658855,0.9695525169372559,0.7337485629228786,0.30349763006914976,glove-twitter-25
A turtle walks over the ground.,A large turtle crawls in the grass.,3.75,77,0.75,0.6679283976554871,0.5490556571682932,0.4294689949338164,0.9828312993049622,0.6944545195448895,0.4671495804226849,0.9828311800956726,0.9173866622612907,0.03595013542530079,0.9841591715812683,0.7902875768246265,0.15799293367142742,0.9845917820930481,0.7934492836392738,0.5526732597775657,0.9837803840637207,0.7784899551410647,0.25446552621542584,glove-twitter-25
The lady cracked an egg for the mixer.,The lady sliced up the meat.,1.1540000438690186,78,0.23080000877380372,0.9999998807907104,1.0,0.5105577973952946,0.9802524447441101,0.6667092555486578,0.5145117377658504,0.9802525639533997,0.8725968890188375,0.04491368239042258,0.9630005955696106,0.6811860956992773,0.16583377208225697,0.939334511756897,0.6557470019451843,0.5418437634830893,0.9458215832710266,0.6727660318220916,0.22167839793735555,glove-twitter-25
Five kittens are eating out of five dishes.,Kittens are eating food on trays.,2.75,79,0.55,0.5345548391342163,0.36204173602983447,0.42691139912118536,0.9759339094161987,0.6476090643609667,0.4432694921469503,0.9759339094161987,0.8321989803430122,0.03990580914990868,0.9752791523933411,0.7289631504235428,0.15161750515442163,0.9737215638160706,0.7456443497190592,0.5700675266394075,0.9741306900978088,0.7833424404498519,0.19675645740579073,glove-twitter-25
A woman is slicing some tuna.,A woman is cutting raw fish.,2.799999952316284,80,0.5599999904632569,1.000000238418579,1.0,0.6704884746562783,0.9880610704421997,0.7548695868677331,0.43172921558289284,0.9880610704421997,0.9389248359676433,0.028379331433663602,0.9815078973770142,0.7979023161880338,0.13637986836158905,0.9768549203872681,0.7396604556953819,0.5717355719976545,0.9779193997383118,0.7777235060265514,0.24039030028948466,glove-twitter-25
A man playing the guitar.,A woman is painting her lips.,0.0,81,0.0,0.765417754650116,0.5409147246720292,0.5904030126894899,0.9335486888885498,0.36727482750960216,0.5738872185663646,0.9335486888885498,0.8500289615728676,0.029683553355519348,0.9171261787414551,0.5655478314325926,0.12963072031090012,0.9157425761222839,0.599336111960761,0.4932441288615718,0.9118534326553345,0.588817952157558,0.19040718836779819,glove-twitter-25
A man is playing a flute.,A dog is barking at a fly.,0.0,82,0.0,0.7474914193153381,0.5315145214156097,0.5621949374999132,0.9708462357521057,0.5905856187582185,0.5598534687267582,0.9708461165428162,0.8851460675790468,0.04174257415262306,0.9697908163070679,0.7178938877901865,0.1722850146350065,0.9650143384933472,0.7302201192025604,0.6061977582293363,0.9663082361221313,0.7259700971086214,0.2555026546408616,glove-twitter-25
A baby rhino is walking around his pen with his mother.,A baby rhino is following an adult rhino.,3.4000000953674316,83,0.6800000190734864,1.0,1.0,0.6374224843385534,0.9726513624191284,0.5461687064910838,0.4282394780323195,0.9726515412330627,0.7008285343377565,0.0731160253247153,0.9544934630393982,0.5340549387539628,0.22298234459406752,0.9385297298431396,0.6520328827225469,0.46911474687646176,0.9431145787239075,0.643918920925481,0.2740361858761435,glove-twitter-25
The man used a sword to slice a plastic bottle.,A man sliced a plastic bottle with a sword.,5.0,84,1.0,0.9999999403953552,1.0,0.7456894045099264,0.9911248087882996,0.7690685262417976,0.5156318319282556,0.9911248087882996,0.8799760832186917,0.08536505900863445,0.9908822178840637,0.8098688480012509,0.2674566838491439,0.9753193259239197,0.7701484655926849,0.6462142662204022,0.9811992049217224,0.7782722082001793,0.35396704791085926,glove-twitter-25
A man is cleaning a fish on a kitchen counter.,A man is playing a flute.,0.800000011920929,85,0.1600000023841858,0.9999999403953552,1.0,0.7456894045099264,0.9730716943740845,0.6059455265700365,0.586956402757735,0.9730714559555054,0.7347350065521974,0.06314610948841552,0.9575353264808655,0.5512852001373496,0.2143727280448685,0.9474217891693115,0.6709056941785131,0.5726744337329421,0.9493591785430908,0.6309675522571103,0.2773766654504106,glove-twitter-25
A person is chopping coriander leaves.,A woman is slicing up some green leaves.,2.25,86,0.45,0.9135538339614868,0.7097635896689668,0.6777390170561892,0.9867199063301086,0.6700392185221573,0.4151161705261455,0.9867197871208191,0.8162658387618567,0.0379268133580004,0.9815472960472107,0.7219019111192881,0.1700662593238066,0.973453164100647,0.71664603922226,0.6104563116137469,0.9762532114982605,0.7710898641529237,0.2840130023466471,glove-twitter-25
A man is pressing microwave buttons.,A man turns on the microwave.,2.75,87,0.55,0.9999999403953552,1.0,0.7456894045099264,0.9796199202537537,0.5811543263952303,0.46242458463396524,0.9796199202537537,0.895643043324397,0.030057532067889182,0.9703699946403503,0.7314814674865691,0.14095138326915696,0.969002366065979,0.7479912128659134,0.6206572576765486,0.9655957221984863,0.739577364970792,0.22903992011614754,glove-twitter-25
A girl is riding a horse.,The girl trotted the horse.,4.5,88,0.9,1.000000238418579,1.0,0.7617844178114808,0.9371434450149536,0.38809990097271063,0.5085349122746206,0.9371433854103088,0.8315309681678794,0.026620993667124847,0.9470734000205994,0.64344283975725,0.13589194351709855,0.9603180289268494,0.7060923891805516,0.6100162598870944,0.954846203327179,0.6977528285787448,0.23958335666619313,glove-twitter-25
Batman and Robin fly a helicopter over water.,A helicopter flies over water.,2.5999999046325684,89,0.5199999809265137,0.533453643321991,0.3125922666479145,0.45688130426758566,0.9730976223945618,0.6528215398374535,0.4009511412417835,0.9730975031852722,0.8152045365352367,0.030351788908436397,0.9916518330574036,0.77168150040871,0.13623311461658805,0.9980754852294922,0.9411593871018422,0.5322052872771679,0.9967144727706909,0.9041552664056705,0.23024657773261192,glove-twitter-25
A woman pours oil into a skillet from a plastic bottle while she is talking.,An older woman is pouring oil into a skillet on the stove.,3.799999952316284,90,0.7599999904632568,0.8524951338768005,0.6623355736098995,0.5693985217355435,0.9881429672241211,0.7480397032844818,0.5097754916251771,0.9881429076194763,0.7657140263695665,0.16818718423006218,0.9675782322883606,0.5635306976292348,0.38269382765227805,0.9327194690704346,0.620979235764977,0.5514690478193174,0.9450990557670593,0.5759518190108119,0.40058946172124005,glove-twitter-25
A woman is cutting some herbs.,A woman is chopping cilantro.,2.799999952316284,91,0.5599999904632569,1.000000238418579,1.0,0.6704884746562783,0.9742220044136047,0.6041629572307501,0.4130162315212969,0.9742218852043152,0.8727900609300472,0.02214476241934629,0.9557476043701172,0.680451771193319,0.12561911785788815,0.9378510117530823,0.5965620805042409,0.744148649376442,0.9415639042854309,0.6509569944522908,0.2438268326512279,glove-twitter-25
The lady put the skewered shimp in the hot water.,The lady fried the breaded meat in hot oil.,1.600000023841858,92,0.3200000047683716,0.9999998807907104,1.0,0.5105577973952946,0.9710860848426819,0.5764150020396652,0.5201106882600448,0.9710860252380371,0.8492317396492041,0.07727487270815606,0.9757497906684875,0.7079054153486704,0.2493692808084485,0.9809399247169495,0.8037147027900327,0.6100765915113344,0.9787786602973938,0.7714974810616203,0.32934193082902485,glove-twitter-25
A woman is riding on a horse.,A man is shooting off guns.,0.0,93,0.0,0.765417754650116,0.5409147246720292,0.5904030126894899,0.9760332107543945,0.614792656024409,0.6012903393531839,0.9760332107543945,0.868700153390536,0.04433168259937596,0.9728434681892395,0.7094880414720044,0.1691283404686249,0.9725199937820435,0.7742028681037301,0.48466705354749345,0.971028208732605,0.7554146709324503,0.22856914651247917,glove-twitter-25
The boy is playing the piano.,A band is playing on stage.,1.3329999446868896,94,0.26659998893737796,0.7734838724136353,0.606334954650239,0.5058621071140641,0.9806413054466248,0.6422792397669703,0.6890792681554836,0.9806411862373352,0.9108725393168925,0.042449369220502284,0.9796499609947205,0.7805251005904688,0.1586093851377705,0.9746720790863037,0.7956245386642729,0.43098340547511,0.974942684173584,0.7915349894809931,0.17586808554032712,glove-twitter-25
The cook is kneading the flour.,A woman is kneading tortilla dough.,2.5999999046325684,95,0.5199999809265137,0.697257399559021,0.5173928941017345,0.507688145816674,0.9527245163917542,0.5262125417146053,0.3238809092473636,0.9527243971824646,0.8819540899248433,0.022482969018870248,0.9527631998062134,0.6729964383354972,0.1394383573977006,0.955554187297821,0.6557410453246213,0.9007709982190975,0.9517914652824402,0.6635375562700534,0.2955229498079239,glove-twitter-25
A woman is riding a horse along a perimeter.,A dog is riding a skateboard.,0.6000000238418579,96,0.12000000476837158,0.8600937724113464,0.6679942562307329,0.5855990884124154,0.9860385656356812,0.7301509404380415,0.5185926509052277,0.9860385656356812,0.8107763278643851,0.05123661232323842,0.9733302593231201,0.6616695936135444,0.1925317125546797,0.9543755054473877,0.6820318752372821,0.6825619821207805,0.9606512784957886,0.6843244140111775,0.2850174451196401,glove-twitter-25
A woman is putting her baby in a waste bin.,The woman is poking holes in the potato.,0.0,97,0.0,1.000000238418579,1.0,0.6704884746562783,0.9556385278701782,0.4925647929034407,0.5670980112418382,0.955638587474823,0.7717688391867384,0.08160115963527576,0.9405689239501953,0.5256230714406336,0.24419722347408002,0.9177519679069519,0.594051440528556,0.553861496260589,0.9242477416992188,0.5722979237977672,0.2779930066261392,glove-twitter-25
A cat is pouncing on a trampoline.,A man is slicing a tomato.,0.0,98,0.0,0.7108887434005737,0.5119721233751149,0.5015966406589709,0.9575198888778687,0.5578343850841132,0.4031789389762666,0.9575200080871582,0.8748277656546991,0.03195305778707651,0.9404700398445129,0.611741779117442,0.16183295030574135,0.926189661026001,0.5612394112754413,0.829872686354826,0.9266697764396667,0.5807512087445945,0.29643016086999835,glove-twitter-25
A man and woman are eating at a table.,A couple are eating a meal and talking.,3.0,99,0.6000000000000001,0.6224160194396973,0.4403175632066427,0.48614579623827575,0.9858450889587402,0.6981593399176165,0.6841703139091446,0.9858450889587402,0.873357810097711,0.08510973623172716,0.9799797534942627,0.731448387330362,0.2605923937278342,0.9632616639137268,0.7339845824517837,0.5523480015225111,0.967188835144043,0.724419739847489,0.29969849032958573,glove-twitter-25
A woman is riding on a horse.,A man is turning over tables in anger.,0.0,100,0.0,0.765417754650116,0.5409147246720292,0.5904030126894899,0.9650444984436035,0.539854078206296,0.5995591534383813,0.9650445580482483,0.8579093966510376,0.05946569104426122,0.9470134377479553,0.6089509200405563,0.19894908885858287,0.9389979839324951,0.663716053158938,0.5054800115943221,0.9378548264503479,0.6429510822348672,0.2401011693152164,glove-twitter-25
A man is screwing wood to a wall.,A man is giving a woman a massage.,0.20000000298023224,101,0.04000000059604645,0.9999999403953552,1.0,0.7456894045099264,0.9831606149673462,0.6649391221339751,0.6274358532297328,0.9831609129905701,0.89266642349097,0.07055883493919665,0.9744422435760498,0.7147108244729126,0.2365503419764748,0.9657825827598572,0.7400100821094444,0.5877993359285412,0.9669780135154724,0.7228451219560094,0.2926972766279017,glove-twitter-25
